time;y1;y2;y3;u1
170;0.24379220000000001;0.028718240000000006;0.11001680000000003;0.00005064
171;0.2444578;0.028718240000000006;0.11067600000000002;0.00005064
172;0.244957;0.02904975999999998;0.11150000000000002;0.00005064
173;0.24645460000000002;0.02938128000000001;0.11166480000000004;0.00005064
174;0.24728660000000002;0.029547040000000024;0.11166480000000004;0.00005064
175;0.24845140000000002;0.02987856;0.11248880000000003;0.00005064
176;0.24928340000000002;0.02987856;0.11298320000000003;0.00005064
177;0.2502818;0.030044320000000013;0.11364240000000003;0.00005064
178;0.2512802;0.030707360000000017;0.11413680000000004;0.00005064
179;0.2517794;0.030707360000000017;0.11479600000000004;0.00005064
180;0.2527778;0.030707360000000017;0.11562000000000003;0.00005064
181;0.2527778;0.030707360000000017;0.11611440000000003;0.00005064
182;0.2537762;0.030873119999999976;0.11660880000000004;0.00005064
183;0.2546082;0.03137040000000002;0.11710320000000002;0.00005064
184;0.25593940000000004;0.03137040000000002;0.11776240000000002;0.00005064
185;0.2564386;0.03153615999999998;0.11776240000000002;0.00005064
186;0.257437;0.031701919999999995;0.11875120000000003;0.00005064
187;0.258269;0.032033440000000024;0.11908080000000001;0.00005064
188;0.25926740000000004;0.03186768000000001;0.11974000000000001;0.00005064
189;0.26009940000000004;0.03236496;0.12039920000000004;0.00005064
190;0.2610978;0.03253072000000001;0.12089360000000002;0.00005064
191;0.2620962;0.03253072000000001;0.12138800000000002;0.00005064
192;0.2620962;0.03253072000000001;0.12188240000000003;0.00005064
193;0.26259540000000003;0.03269648000000003;0.12254160000000003;0.00005064
194;0.2635938;0.03286223999999999;0.12303600000000003;0.00005064
195;0.26442580000000004;0.03286223999999999;0.12369520000000003;0.00005064
196;0.2654242;0.033028;0.12369520000000003;0.00005064
197;0.2664226;0.033359519999999976;0.12402480000000002;0.00005064
198;0.2670882;0.03352527999999999;0.12484880000000004;0.00005064
199;0.26775380000000004;0.03385680000000002;0.12550800000000004;0.00005064
200;0.2687522;0.03385680000000002;0.12567280000000003;0.00005064
201;0.2695842;0.03402255999999998;0.12649680000000002;0.00005064
202;0.2705826;0.03435408000000001;0.12682640000000003;0.00005064
203;0.2705826;0.03435408000000001;0.12732080000000004;0.00005064
204;0.2712482;0.034519840000000024;0.12798000000000004;0.00005064
205;0.2722466;0.03468559999999998;0.12847440000000002;0.00005064
206;0.273245;0.03485136;0.12929840000000004;0.00005064
207;0.274077;0.03501712000000001;0.12962800000000002;0.00005064
208;0.274909;0.03501712000000001;0.12962800000000002;0.00005064
209;0.2755746;0.0355144;0.13028720000000002;0.00005064
210;0.2764066;0.0355144;0.130452;0.00005064
211;0.2770722;0.035680160000000016;0.13144080000000002;0.00005064
212;0.278237;0.03584592000000003;0.13177040000000004;0.00005064
213;0.2789026;0.03601167999999999;0.13242960000000004;0.00005064
214;0.2789026;0.03601167999999999;0.13275920000000002;0.00005064
215;0.279901;0.03634320000000002;0.13341840000000002;0.00005064
216;0.2805666;0.03634320000000002;0.13374800000000003;0.00005064
217;0.2813986;0.03650895999999998;0.13440720000000003;0.00005064
218;0.2820642;0.036674719999999994;0.13473680000000002;0.00005064
219;0.2825634;0.036674719999999994;0.13473680000000002;0.00005064
220;0.28356180000000003;0.037006240000000024;0.13523120000000002;0.00005064
221;0.28439380000000003;0.037006240000000024;0.13572560000000003;0.00005064
222;0.28522580000000003;0.03733776;0.13622000000000004;0.00005064
223;0.2858914;0.03750352000000001;0.13654960000000002;0.00005064
224;0.28688980000000003;0.03750352000000001;0.13720880000000002;0.00005064
225;0.2872226;0.03750352000000001;0.13786800000000002;0.00005064
226;0.2872226;0.03766928000000003;0.13819760000000003;0.00005064
227;0.288221;0.037835039999999986;0.13869200000000004;0.00005064
228;0.2888866;0.03766928000000003;0.13935120000000004;0.00005064
229;0.2897186;0.0380008;0.13935120000000004;0.00005064
230;0.2908834;0.0380008;0.13968080000000002;0.00005064
231;0.2917154;0.0380008;0.14034000000000002;0.00005064
232;0.292381;0.03833232000000003;0.14066960000000003;0.00005064
233;0.29288020000000003;0.03833232000000003;0.141164;0.00005064
234;0.294045;0.03849807999999999;0.14165840000000002;0.00005064
235;0.29471060000000004;0.038663840000000005;0.14215280000000002;0.00005064
236;0.29537620000000003;0.038663840000000005;0.14264720000000003;0.00005064
237;0.29537620000000003;0.03882960000000002;0.14264720000000003;0.00005064
238;0.2960418;0.03882960000000002;0.14380080000000003;0.00005064
239;0.2967074;0.03882960000000002;0.1442952;0.00005064
240;0.297373;0.03899535999999998;0.14462480000000003;0.00005064
241;0.2983714;0.03899535999999998;0.14462480000000003;0.00005064
242;0.299037;0.03899535999999998;0.14511920000000003;0.00005064
243;0.299869;0.03932688000000001;0.14544880000000002;0.00005064
