time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1;u2
401;0.30120020000000003;0.47734768000000005;0.30085520000000004;0.30114247284257467;-0.04576872397154257;0.10422556281299294;0.0000537188498240925;0.00017429224692808623;0.00010292486741750129;0;0
402;0.30120020000000003;0.47718192000000004;0.30085520000000004;0.3011428588304886;-0.045803419680002025;0.10415627422596122;0.00005337557042657468;0.0001748563060373578;0.00010310801657407331;0;0
403;0.30120020000000003;0.47701616;0.30085520000000004;0.3011459269183676;-0.04583806566158282;0.10408787706778597;0.00005586352262954517;0.00017541933752726092;0.00010328677214102957;0;0
404;0.30136660000000004;0.47618736000000006;0.30085520000000004;0.30116759374078844;-0.04587253056026612;0.10402000441710336;0.00005392329363131244;0.0001759934299626484;0.0001034649574960354;0;0
405;0.3010338;0.47602160000000004;0.30085520000000004;0.3012437131646276;-0.04590974922477319;0.10395328565037822;0.00005476470222787365;0.0001765111304211932;0.0001036413598951113;0;0
406;0.30120020000000003;0.47585584000000003;0.30085520000000004;0.30105388594102084;-0.045939637998385574;0.10388566025243584;0.000054148736233349334;0.00017707129680784162;0.00010382111439370204;0;0
407;0.30120020000000003;0.47535856000000004;0.30085520000000004;0.30111537543629735;-0.04597421126663501;0.10381794027326645;0.000054895844489290124;0.00017766048286375257;0.00010399705619174469;0;0
408;0.30120020000000003;0.47535856000000004;0.30085520000000004;0.3011452350152485;-0.046008826847289276;0.10375165831346801;0.00005355607759256334;0.00017822081157378838;0.00010417105413387447;0;0
409;0.30120020000000003;0.4751928;0.30085520000000004;0.3011165199003396;-0.046041649224885545;0.10368525221878303;0.000054182840877482774;0.00017880289663372103;0.0001043459018817912;0;0
410;0.3010338;0.47486128000000005;0.30085520000000004;0.301126186482333;-0.04607594723599393;0.10361934963552766;0.000054261705924248745;0.00017934461548334908;0.00010451901930458325;0;0
411;0.30120020000000003;0.474364;0.30085520000000004;0.30103028739134235;-0.04610717511513947;0.10355327855068534;0.00005915504608829904;0.000179938509979823;0.00010469223026845186;0;0
412;0.30120020000000003;0.47419824000000005;0.30085520000000004;0.3010989692813959;-0.0461411230269078;0.10348749108089053;0.000054298010586012455;0.000180522289809805;0.000104868404176177;0;0
413;0.30120020000000003;0.4738667200000001;0.30102;0.3011173418065212;-0.04617501846242401;0.10342267448285493;0.00005426973115953533;0.0001810698675888272;0.00010504555402262047;0;0
414;0.3010338;0.47353520000000004;0.30085520000000004;0.3011328250605632;-0.04620790862582622;0.10335783404478169;0.00005363955166522073;0.0001816533171606696;0.00010522509994784908;0;0
415;0.3010338;0.47287216000000004;0.30085520000000004;0.3010222603962148;-0.046238280573456726;0.10329343572568314;0.000054193166049050555;0.00018223462965237901;0.00010539968351991135;0;0
416;0.30120020000000003;0.47287216000000004;0.30085520000000004;0.3009536637530374;-0.04626931570407461;0.10322868246666883;0.000054092524238014744;0.00018280657828754902;0.00010557500193102204;0;0
417;0.3010338;0.47237488000000005;0.30085520000000004;0.30104595181920163;-0.0463055559249679;0.10316578341524915;0.00005416664182766439;0.00018331212247279328;0.00010573747081504691;0;0
418;0.30120020000000003;0.47220912000000004;0.30102;0.30098089722173804;-0.04633653960635495;0.10310187701408026;0.00005368356066072514;0.00018387691617385296;0.00010591104847704108;0;0
419;0.30120020000000003;0.47220912000000004;0.30085520000000004;0.3010856732211737;-0.0463708281672098;0.10304055795609297;0.00005356178296754498;0.00018445673454981274;0.00010606933476873986;0;0
420;0.30120020000000003;0.4718776;0.30085520000000004;0.30109779103984197;-0.046402761661275015;0.10297802655363082;0.000053271254522132115;0.00018504970941954916;0.00010623812944291097;0;0
421;0.30120020000000003;0.4713803200000001;0.30085520000000004;0.3011677029913223;-0.04643568187351613;0.10291565406875659;0.000053597972088809535;0.00018563725621089167;0.00010641055794221231;0;0
422;0.3010338;0.4713803200000001;0.30102;0.3011091344430738;-0.0464663587999638;0.10285452430273805;0.00005430282793347301;0.00018618957889028428;0.00010658612728217793;0;0
423;0.30120020000000003;0.47088304000000003;0.30102;0.30103511174107556;-0.04649622152417292;0.10279312908852169;0.00005489794181415097;0.00018678494203573786;0.00010676086474229764;0;0
424;0.30120020000000003;0.47038576000000004;0.30085520000000004;0.3010880306405517;-0.04652874212040137;0.10273196633984073;0.00005368734721364736;0.0001873519421698288;0.000106933712805592;0;0
425;0.30120020000000003;0.47005424000000007;0.30085520000000004;0.301134242419149;-0.046562966441526785;0.10267231563263039;0.000053434124070403464;0.00018783965009322952;0.00010710120009688905;0;0
426;0.3010338;0.46988848000000005;0.30085520000000004;0.30113132458246594;-0.046593836696746826;0.10261271406283483;0.00005342587625086822;0.00018843395064075934;0.0001072722478082748;0;0
427;0.30120020000000003;0.4693912;0.30085520000000004;0.3010166449876974;-0.04662247475005902;0.10255272384169378;0.000054203895768472875;0.00018902925227303678;0.00010744295803260627;0;0
428;0.30120020000000003;0.46922544;0.30102;0.3010639458533026;-0.046655231010571216;0.10249236951810867;0.000053520136406270816;0.00018958112634678836;0.00010761286679534581;0;0
429;0.30120020000000003;0.4688939200000001;0.30085520000000004;0.3010944762214274;-0.04668554204339508;0.102433976205058;0.000054354308327014556;0.00019019615355819644;0.00010777720603828723;0;0
430;0.30120020000000003;0.4688939200000001;0.30085520000000004;0.30111959076016503;-0.04671727592658752;0.10237580504275295;0.00005342902771089248;0.00019075530206937952;0.00010794339507947759;0;0
431;0.30120020000000003;0.46839664000000003;0.30085520000000004;0.30113448132524867;-0.04674767571266839;0.10231715600546741;0.0000538610716192094;0.0001913573241470383;0.00010811193307415765;0;0
432;0.30120020000000003;0.46806512;0.30085520000000004;0.301120124483901;-0.04677769888461584;0.10225959156434652;0.00005327861669416146;0.0001919436687430232;0.00010828187222205691;0;0
433;0.3010338;0.46789936000000004;0.30102;0.3011662765906251;-0.046808856795067126;0.10220185028372097;0.00005541301175271689;0.00019253187016556156;0.00010845407302081405;0;0
434;0.3010338;0.46740208000000005;0.30102;0.3010425639647139;-0.04683638260909055;0.1021444577741332;0.00005501803517931292;0.0001931194787648427;0.00010862203130520247;0;0
435;0.3010338;0.46723632000000004;0.30085520000000004;0.30097840667798603;-0.04686490104937014;0.10208696782506699;0.00005385476975303832;0.00019371745834070303;0.00010878147885768238;0;0
436;0.30120020000000003;0.46657328000000003;0.30085520000000004;0.30099064382947727;-0.046895122860449084;0.10202888438517127;0.00005323186765116147;0.00019429940003045995;0.00010894659762514002;0;0
437;0.30120020000000003;0.4664075200000001;0.30085520000000004;0.301014806953863;-0.04692573458573343;0.10197299640119077;0.00005806952704962;0.00019487645313289814;0.00010909808795679173;0;0
438;0.3010338;0.46607600000000005;0.30085520000000004;0.3011218881281054;-0.046956356118280376;0.10191660542355369;0.00005423563102547265;0.0001954899325139575;0.0001092605228974416;0;0
439;0.30120020000000003;0.46557872;0.30085520000000004;0.30096959132408735;-0.04698284402807134;0.10186053733588483;0.00005558930387652404;0.00019609312162328655;0.00010942752152314224;0;0
440;0.3010338;0.46541296000000004;0.30085520000000004;0.3010634619477877;-0.04701423874961862;0.10180491329711792;0.000053571195677744766;0.00019666923906212067;0.00010958940191072672;0;0
441;0.30120020000000003;0.46541296000000004;0.30085520000000004;0.3010076924555341;-0.0470428350153989;0.1017492837313259;0.00005347234709241543;0.00019718612284411294;0.00010975542805924676;0;0
442;0.30120020000000003;0.46491568000000005;0.30085520000000004;0.3010957151178912;-0.04707287180214811;0.10169452683519846;0.00005328067960031795;0.00019779272399973223;0.0001099199554011489;0;0
443;0.3010338;0.46458416;0.30085520000000004;0.3010945737711807;-0.04710183286593772;0.10164062697642864;0.000053345314067068954;0.0001983741634238391;0.00011008071164607928;0;0
444;0.3010338;0.4644184;0.30085520000000004;0.3010190471314253;-0.04712920565521855;0.10158613248441546;0.0000546737924261931;0.0001989373895957203;0.00011024371221843033;0;0
445;0.3010338;0.46408688000000003;0.30085520000000004;0.30099992893401684;-0.04715857470172122;0.10153175683104626;0.00005384844126585998;0.00019942816147685015;0.00011040433942516088;0;0
446;0.30120020000000003;0.46358960000000005;0.30085520000000004;0.30100588238702086;-0.04718830439213626;0.1014768605471484;0.00005375243020737662;0.00019995677704908693;0.0001105653539471222;0;0
447;0.30120020000000003;0.46325808;0.30085520000000004;0.30105644468523174;-0.04721882480321579;0.10142313158784226;0.00005341359181278351;0.00020051118973358798;0.00011073136785656515;0;0
448;0.3010338;0.46309232;0.30085520000000004;0.3011058980736808;-0.047247294171016745;0.10137151396853585;0.00005376942950100744;0.00020112723781266173;0.00011088211373154721;0;0
449;0.30120020000000003;0.46292656000000004;0.30085520000000004;0.3010381646067322;-0.0472741497188841;0.10131872373306837;0.00005362079726134813;0.00020172210011527755;0.00011104533815186228;0;0
450;0.30120020000000003;0.46242928000000005;0.30102;0.3010722058180364;-0.047303479066000326;0.10126598464718578;0.000053452011961234563;0.00020229413204255928;0.00011120741286431616;0;0
451;0.30120020000000003;0.46226352000000004;0.30085520000000004;0.3011068462138232;-0.047331893741900465;0.10121452692855615;0.000055701192732221175;0.00020289363407355814;0.0001113657088177132;0;0
452;0.30120020000000003;0.46226352000000004;0.30102;0.30116135153640994;-0.04736210667875579;0.1011635421840506;0.00005360022715705189;0.0002034321710793572;0.00011152298008122109;0;0
453;0.30120020000000003;0.46160048000000004;0.30085520000000004;0.30116949555216427;-0.04739078192968301;0.10111243790239063;0.000053987485941915216;0.00020398630671235565;0.00011168070593795644;0;0
454;0.30120020000000003;0.4614347200000001;0.30102;0.30116178125111065;-0.04741933306036547;0.10106170649075533;0.00005347690159602215;0.00020451782913917632;0.00011184055422046316;0;0
455;0.30120020000000003;0.46110320000000005;0.30085520000000004;0.3011819479684131;-0.047445925683260955;0.10101140516632208;0.00005342415988513734;0.0002051491397657736;0.0001120002209970403;0;0
456;0.30120020000000003;0.46077168;0.30085520000000004;0.3011230737746838;-0.047472937126582265;0.10096093839009859;0.000053961380138764414;0.00020562694470884445;0.00011215980961103416;0;0
457;0.30120020000000003;0.46027440000000003;0.30102;0.30115930721563233;-0.04750181138962528;0.10091118143492196;0.000054220461661839975;0.00020619542973382058;0.00011232310838965474;0;0
458;0.30120020000000003;0.46010864000000007;0.3013496;0.30116227408411067;-0.04752853495640518;0.10086210813946975;0.00005373744092196126;0.00020681642218866792;0.0001124811990176472;0;0
459;0.30120020000000003;0.45961136;0.30085520000000004;0.3011413059071587;-0.04755496320546642;0.10081273763998526;0.000054230775104933404;0.00020743169642919464;0.00011263910513020378;0;0
460;0.30120020000000003;0.4594456;0.30085520000000004;0.3011589433637513;-0.04758278769173098;0.1007632646630762;0.00005350220179844142;0.000208012377858304;0.00011279682757567452;0;0
461;0.30120020000000003;0.45911408000000004;0.30085520000000004;0.3011456331860566;-0.04760963805516727;0.10071410860746928;0.000053875012510242796;0.00020860340574183523;0.00011295900012520784;0;0
