time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1
203;0.23147860000000003;0.05142735999999998;0.16423600000000002;0.23514874819117254;0.023269043539927012;0.13567028570320555;0.00005034404934641483;0.000038562936150324355;0.000003989800616402616;0.00010128
204;0.2294818;0.05126160000000002;0.16341200000000003;0.2334199148243949;0.023283307567682973;0.13497651569877342;0.00004920743900454523;0.000038715855650936644;0.000003965385031390554;0.00010128
205;0.22748500000000002;0.05126160000000002;0.16242320000000002;0.2315261382737671;0.02331009240752193;0.13427957532275728;0.00004913493323619715;0.0000388644746491318;0.0000039396409303692974;0.00010128
206;0.2256546;0.05126160000000002;0.1619288;0.22961957513019268;0.023324632553156525;0.13358318683624795;0.00004943410596879575;0.00003901368940262339;0.000003914919973667807;0.00010128
207;0.2239906;0.05076432000000003;0.1619288;0.2277099244399655;0.023351739460387762;0.13288256669614276;0.000049242555899771;0.0000391582127122035;0.000003889558684178211;0.00010128
208;0.22216020000000003;0.05076432000000003;0.16094000000000003;0.22594772384555917;0.02337555828320208;0.13217968577387143;0.00004903378139989457;0.00003930308761503787;0.0000038646101823847945;0.00010128
209;0.220829;0.050598560000000015;0.16028080000000003;0.22410874293465663;0.023393585646802603;0.13147717133805525;0.00004919557154717282;0.00003944677928616849;0.000003839578967942261;0.00010128
210;0.21866580000000002;0.0504328;0.15929200000000002;0.22262918453939146;0.023417299131927385;0.1307755983216419;0.00005027405548727248;0.00003958480135197844;0.0000038144117739228145;0.00010128
211;0.21716820000000003;0.0504328;0.15863280000000002;0.2206785851308934;0.023450056965553658;0.13007641765539485;0.00005005650384137945;0.000039718247894200835;0.0000037884420026979515;0.00010128
212;0.21716820000000003;0.050267039999999985;0.15764400000000003;0.21903534711274178;0.023476655768844133;0.12937597934211004;0.00004957527553833755;0.000039854558465368075;0.000003762727576867748;0.00010128
213;0.2151714;0.04993552000000001;0.15698480000000004;0.21833779610449222;0.023498194967443112;0.1286789841071395;0.000049030693758379056;0.000039988843028156856;0.000003736464079706266;0.00010128
214;0.213341;0.04993552000000001;0.15599600000000002;0.21691553241741549;0.023530569526727177;0.12799410262368782;0.000050238376519057796;0.00004011451918406186;0.0000037077457826792293;0.00010128
215;0.211677;0.04943824000000002;0.15517200000000003;0.21522689384188892;0.0235585514724782;0.1273121198496323;0.000049810292412997786;0.00004024264106989131;0.000003679174652650649;0.00010128
216;0.21017940000000002;0.04943824000000002;0.154348;0.21358498169884985;0.023594831147190236;0.12663008291326497;0.00005030951570068842;0.000040363463223143945;0.0000036506847621272163;0.00010128
217;0.208349;0.04894095999999998;0.15335920000000003;0.21198078437637022;0.02362832408817954;0.12595098426812115;0.00004983971619897714;0.000040486695836653486;0.000003622831842958344;0.00010128
218;0.2065186;0.04894095999999998;0.15335920000000003;0.21023622264381678;0.02366021377842896;0.1252700189441626;0.00004984987667780331;0.00004060946073624411;0.000003594275940897185;0.00010128
219;0.20518740000000002;0.04877520000000002;0.15237040000000002;0.20841552114376438;0.02368792445090876;0.12458805253455058;0.00004984330124068607;0.0000407290776786272;0.0000035668106727435654;0.00010128
220;0.203357;0.04877520000000002;0.15138160000000003;0.20691014780292039;0.023713468497797166;0.12390597287659788;0.00004979058368238287;0.0000408375248333264;0.000003540113626454626;0.00010128
221;0.2015266;0.04844367999999999;0.15072240000000003;0.20522443211366154;0.023756055106037156;0.12322600970078836;0.000050089462535947424;0.000040922256544297245;0.000003513251112670828;0.00010128
222;0.20019540000000002;0.04844367999999999;0.14956880000000003;0.20348701023780033;0.02379188467823098;0.12254829899662194;0.00005066480389377211;0.000041017322815722216;0.000003487221296837232;0.00010128
223;0.20019540000000002;0.04827792000000003;0.14874480000000004;0.20193546727474854;0.02383385188110488;0.12187053615886151;0.000049739524539038296;0.000041101500990334184;0.0000034611771651017347;0.00010128
224;0.19886420000000002;0.0479464;0.14775600000000003;0.20130637238240012;0.02386181911246305;0.1211959402843878;0.00004975575988868923;0.00004119346775052099;0.0000034350397597624127;0.00010128
225;0.1972002;0.047614880000000026;0.14709680000000003;0.2002177389195941;0.023906029578102048;0.12053409916538192;0.00004934648105617356;0.00004126735484980985;0.000003407296053017625;0.00010128
226;0.19586900000000002;0.04744912000000001;0.14627280000000004;0.19882381585098222;0.023940561730677476;0.11987819298779719;0.00004963902779715674;0.00004136552656159322;0.000003379470902333438;0.00010128
227;0.1940386;0.04744912000000001;0.14528400000000002;0.19746357570291725;0.023971269235886137;0.11922644024247554;0.000049553300629159416;0.000041452162984076385;0.000003352189869425951;0.00010128
228;0.19254100000000002;0.04695184000000002;0.14446000000000003;0.1958462112084109;0.024016920581282165;0.1185763643966818;0.000049902842768122376;0.000041506129808723285;0.000003324646921916961;0.00010128
229;0.1905442;0.04678608000000001;0.14446000000000003;0.1942654018056714;0.02406204705445154;0.1179284053695033;0.00004959379461461495;0.000041558305907911054;0.0000032986693936267757;0.00010128
230;0.18954580000000001;0.04662031999999999;0.14281200000000002;0.19245899207222142;0.024106969337056163;0.11728034090284632;0.000049606426040311725;0.000041608928779070755;0.0000032728921624635364;0.00010128
231;0.1872162;0.04579152000000003;0.14231760000000002;0.19110968912469153;0.024147571087210794;0.11663127626675716;0.000049598986120483795;0.000041645233284150974;0.000003248235460976151;0.00010128
232;0.1863842;0.045625760000000015;0.14132880000000003;0.18920187386118298;0.024198790118721163;0.11598487206470966;0.000050869890725313105;0.00004166679447477937;0.000003223619063029459;0.00010128
