time;y1;y2;y3;u1;u2
227;0.3633506;0.08325328000000001;0.2683896;0;0
228;0.3613538;0.08225872000000001;0.2674008;0;0
229;0.3590242;0.08225872000000001;0.26641200000000004;0;0
230;0.35669460000000003;0.08126416;0.2654232;0;0
231;0.35419860000000003;0.08060112;0.2644344;0;0
232;0.3523682;0.07993808;0.26328080000000004;0;0
233;0.350205;0.07927504000000002;0.2621272;0;0
234;0.34770900000000005;0.07844624;0.2621272;0;0
235;0.34770900000000005;0.07761744000000001;0.2611384;0;0
236;0.3457122;0.0769544;0.25982000000000005;0;0
237;0.34338260000000004;0.07629136;0.25883120000000004;0;0
238;0.34088660000000004;0.07595984;0.2578424;0;0
239;0.3388898;0.07496528000000002;0.25619440000000004;0;0
240;0.33656020000000003;0.07496528000000002;0.2550408;0;0
241;0.334397;0.07446799999999998;0.25388720000000004;0;0
242;0.33256660000000005;0.07397071999999999;0.25256880000000004;0;0
243;0.3305698;0.07314192000000003;0.2514152;0;0
244;0.328573;0.07264463999999998;0.2500968;0;0
245;0.32657620000000004;0.07165008;0.2500968;0;0
246;0.32657620000000004;0.07115280000000002;0.24910800000000002;0;0
247;0.3245794;0.07048976000000001;0.24762480000000003;0;0
248;0.3229154;0.06949519999999998;0.24663600000000002;0;0
249;0.32058580000000003;0.06932944000000002;0.24548240000000002;0;0
250;0.31808980000000003;0.06850064;0.24334000000000003;0;0
251;0.3165922;0.06850064;0.24218640000000002;0;0
252;0.3142626;0.06800336000000001;0.24103280000000002;0;0
253;0.3125986;0.06717456;0.23971440000000002;0;0
254;0.31060180000000004;0.06667728;0.23823120000000003;0;0
255;0.3085218;0.06634576000000003;0.23707760000000003;0;0
256;0.3061922;0.0653512;0.23707760000000003;0;0
257;0.3061922;0.06501968000000002;0.23559440000000004;0;0
258;0.3045282;0.06435664000000002;0.2344408;0;0
259;0.3025314;0.06402511999999999;0.23328720000000003;0;0
260;0.30036820000000003;0.06336207999999999;0.23147440000000002;0;0
261;0.2983714;0.06303056000000001;0.23032080000000002;0;0
262;0.29620820000000003;0.06303056000000001;0.22883760000000003;0;0
263;0.2943778;0.062201759999999995;0.22768400000000003;0;0
264;0.29288020000000003;0.06137296000000003;0.22653040000000002;0;0
265;0.29121620000000004;0.06104144;0.22488240000000004;0;0
266;0.2888866;0.06070992000000003;0.22356400000000004;0;0
267;0.28688980000000003;0.060212639999999984;0.22356400000000004;0;0
268;0.28688980000000003;0.05954959999999998;0.22224560000000004;0;0
269;0.28539220000000004;0.05872080000000002;0.22142160000000002;0;0
270;0.28356180000000003;0.05822352000000003;0.21993840000000003;0;0
271;0.28189780000000003;0.057560480000000025;0.21845520000000002;0;0
272;0.27940180000000003;0.05739472000000001;0.21680720000000003;0;0
273;0.2780706;0.05739472000000001;0.21548880000000004;0;0
274;0.27607380000000004;0.057228959999999995;0.21450000000000002;0;0
275;0.2742434;0.05640016000000003;0.21285200000000004;0;0
276;0.2725794;0.05573712000000003;0.21153360000000004;0;0
277;0.270749;0.0554056;0.21038;0;0
278;0.26925140000000003;0.054742559999999996;0.21038;0;0
279;0.26925140000000003;0.05424528000000001;0.20889680000000002;0;0
280;0.2672546;0.05358224;0.20774320000000002;0;0
281;0.2655906;0.05325072000000003;0.20609520000000003;0;0
282;0.26342740000000003;0.052256159999999996;0.20494160000000003;0;0
283;0.261597;0.05175888000000001;0.2036232;0;0
284;0.26009940000000004;0.05175888000000001;0.20197520000000002;0;0
285;0.258269;0.05126160000000002;0.2009864;0;0
286;0.2562722;0.05076432000000003;0.199668;0;0
287;0.2546082;0.0504328;0.19818480000000002;0;0
288;0.25327700000000003;0.049769759999999996;0.19686640000000002;0;0
289;0.2512802;0.04927248000000001;0.19686640000000002;0;0
290;0.2512802;0.04877520000000002;0.19571280000000002;0;0
291;0.249949;0.0479464;0.19455920000000004;0;0
292;0.24845140000000002;0.047614880000000026;0.19291120000000003;0;0
293;0.24678740000000002;0.04695184000000002;0.19126320000000002;0;0
294;0.24479060000000002;0.04595727999999999;0.19010960000000002;0;0
295;0.24296020000000002;0.04595727999999999;0.18862640000000003;0;0
296;0.2409634;0.04546;0.18714320000000004;0;0
297;0.23963220000000002;0.04496272000000001;0.18615440000000003;0;0
298;0.23796820000000002;0.04446544000000002;0.18483600000000003;0;0
299;0.23663700000000001;0.04429968000000001;0.1833528;0;0
300;0.2344738;0.043636640000000004;0.1833528;0;0
301;0.2344738;0.04264208000000003;0.18219920000000003;0;0
302;0.23247700000000002;0.04231056;0.18088080000000004;0;0
303;0.2311458;0.04181328000000001;0.17972720000000003;0;0
304;0.2301474;0.04131600000000002;0.17873840000000002;0;0
305;0.2284834;0.04098447999999999;0.17725520000000003;0;0
306;0.2268194;0.04098447999999999;0.17610160000000002;0;0
307;0.2251554;0.040321439999999986;0.17445360000000001;0;0
308;0.22365780000000002;0.03965839999999998;0.17330000000000004;0;0
309;0.221661;0.03899535999999998;0.17231120000000003;0;0
310;0.22032980000000002;0.03849807999999999;0.17099280000000003;0;0
311;0.21866580000000002;0.03833232000000003;0.17099280000000003;0;0
312;0.21866580000000002;0.03750352000000001;0.16950960000000004;0;0
313;0.2168354;0.03650895999999998;0.1681912;0;0
314;0.21533780000000002;0.03650895999999998;0.16703760000000004;0;0
315;0.21400660000000002;0.035680160000000016;0.16555440000000002;0;0
316;0.21234260000000002;0.0355144;0.1644008;0;0
317;0.21101140000000002;0.0355144;0.16324720000000004;0;0
318;0.2098466;0.034519840000000024;0.16209360000000003;0;0
319;0.2081826;0.034519840000000024;0.16094000000000003;0;0
320;0.2063522;0.03385680000000002;0.15962160000000003;0;0
321;0.2048546;0.03352527999999999;0.1581384;0;0
322;0.2031906;0.03286223999999999;0.1581384;0;0
323;0.2031906;0.03236496;0.15698480000000004;0;0
324;0.2015266;0.03186768000000001;0.15550160000000002;0;0
325;0.20019540000000002;0.03153615999999998;0.154348;0;0
326;0.1990306;0.030873119999999976;0.15335920000000003;0;0
327;0.19753300000000001;0.030375839999999987;0.15220560000000002;0;0
328;0.1962018;0.030375839999999987;0.15072240000000003;0;0
329;0.19420500000000002;0.029712799999999984;0.14940400000000004;0;0
330;0.1930402;0.02938128000000001;0.1480856;0;0
331;0.1912098;0.02888400000000002;0.14709680000000003;0;0
332;0.18954580000000001;0.02855247999999999;0.14544880000000002;0;0
333;0.18771540000000003;0.027889439999999988;0.14544880000000002;0;0
334;0.18771540000000003;0.027889439999999988;0.14413040000000002;0;0
335;0.18671700000000002;0.027060640000000025;0.14281200000000002;0;0
336;0.1852194;0.026729119999999995;0.14165840000000002;0;0
337;0.18372180000000002;0.02606607999999999;0.14066960000000003;0;0
338;0.18255700000000002;0.025900319999999977;0.13935120000000004;0;0
339;0.18122580000000002;0.025900319999999977;0.13836240000000002;0;0
340;0.1797282;0.025568800000000003;0.13687920000000003;0;0
341;0.178397;0.025071520000000014;0.13556080000000004;0;0
342;0.1768994;0.024739999999999984;0.13473680000000002;0;0
343;0.1755682;0.023745440000000007;0.13341840000000002;0;0
344;0.1739042;0.023413919999999977;0.13341840000000002;0;0
345;0.1739042;0.022916639999999988;0.13226480000000002;0;0
346;0.172573;0.02241936;0.13127600000000003;0;0
347;0.1712418;0.02192208000000001;0.1297928;0;0
348;0.1697442;0.02159055999999998;0.12880400000000003;0;0
349;0.16824660000000002;0.021093279999999992;0.12765040000000002;0;0
350;0.16691540000000002;0.021093279999999992;0.12633200000000003;0;0
351;0.1654178;0.02043023999999999;0.12534320000000002;0;0
352;0.16392020000000002;0.019767199999999985;0.12402480000000002;0;0
353;0.16275540000000002;0.019601440000000026;0.12303600000000003;0;0
354;0.16109140000000002;0.01910415999999998;0.12204720000000002;0;0
355;0.1599266;0.018772640000000007;0.12204720000000002;0;0
356;0.1599266;0.018275360000000018;0.12089360000000002;0;0
357;0.15842900000000001;0.01794383999999999;0.11974000000000001;0;0
358;0.1570978;0.017612320000000015;0.11858640000000004;0;0
359;0.15560020000000002;0.01694928000000001;0.11743280000000003;0;0
360;0.15476820000000002;0.016783519999999996;0.11644400000000002;0;0
361;0.1536034;0.016783519999999996;0.11545520000000004;0;0
